FID_NA_CEC_Eco_Level3;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;NA_L3KEY;NA_L2KEY;NA_L1KEY;Shape_Leng;FID_Localisation_BV_Korben_XYTableToPoint;gauge_id;gauge_lat;gauge_lon;elev_mean;slope_mean;area_gages2;area_geospa_fabric_
2411;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;2352762,919840000104159;267;5489000;41,219000000000001;-92,908529999999999;281,379999999999995;6,439140000000000;964,759999999999991;974,929999999999950
2509;8.2.3;Central Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.3  Central Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2348161,448559999931604;275;5525500;40,630040000000001;-87,723920000000007;217,330000000000013;2,737340000000000;1158,759999999999991;1158,240000000000009
2509;8.2.3;Central Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.3  Central Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2348161,448559999931604;276;5556500;41,365870000000001;-89,498429999999999;217,969999999999999;6,179270000000000;505,089999999999975;507,089999999999975
2509;8.2.3;Central Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.3  Central Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2348161,448559999931604;279;5591550;39,506700000000002;-88,527559999999994;211,210000000000008;3,712760000000000;96,209999999999994;97,120000000000005
2509;8.2.3;Central Corn Belt Plains;8.2;CENTRAL USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.2.3  Central Corn Belt Plains;8.2  CENTRAL USA PLAINS;8  EASTERN TEMPERATE FORESTS;2348161,448559999931604;280;5592050;39,405870000000000;-88,896460000000005;191,159999999999997;3,713750000000000;254,120000000000005;260,920000000000016
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;285;7014500;38,158529999999999;-91,108459999999994;330,139999999999986;11,885330000000000;3845,500000000000000;3851,179999999999836
1761;8.3.6;Mississippi Valley Loess Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.6  Mississippi Valley Loess Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2244799,532290000002831;286;7290650;32,017780000000002;-90,876940000000005;105,799999999999997;7,487650000000000;1688,730000000000018;1694,609999999999900
1761;8.3.6;Mississippi Valley Loess Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.6  Mississippi Valley Loess Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2244799,532290000002831;287;7291000;31,503060000000001;-90,777500000000003;129,129999999999995;7,607830000000000;479,300000000000011;482,230000000000018
1761;8.3.6;Mississippi Valley Loess Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.6  Mississippi Valley Loess Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2244799,532290000002831;288;7292500;31,324719999999999;-91,109440000000006;115,810000000000002;7,038280000000000;2073,090000000000146;2076,550000000000182
1761;8.3.6;Mississippi Valley Loess Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.6  Mississippi Valley Loess Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2244799,532290000002831;289;7295000;31,226939999999999;-91,295559999999995;95,879999999999995;6,829450000000000;466,579999999999984;466,879999999999995
1783;8.4.8;Ouachita Mountains;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.8  Ouachita Mountains;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;871529,018889000057243;290;7359610;34,382779999999997;-93,606110000000001;301,250000000000000;26,383500000000002;342,230000000000018;342,430000000000007
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;291;7362100;33,375959999999999;-92,777109999999993;82,819999999999993;5,307370000000000;996,080000000000041;996,740000000000009
1783;8.4.8;Ouachita Mountains;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.8  Ouachita Mountains;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;871529,018889000057243;292;7362587;34,797590000000000;-92,933509999999998;287,490000000000009;26,095510000000001;69,769999999999996;70,920000000000002
1758;8.3.5;Southeastern Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.5  Southeastern Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;9536839,269999999552965;293;7375000;30,616019999999999;-90,248689999999996;54,030000000000001;3,812510000000000;249,349999999999994;253,300000000000011
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;294;8013000;30,996020000000001;-92,673749999999998;75,950000000000003;4,567000000000000;1293,690000000000055;1300,180000000000064
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;295;8014500;30,698750000000000;-92,893190000000004;57,950000000000003;3,286150000000000;1305,150000000000091;1325,019999999999982
1064;5.2.2;Northern Minnesota Wetlands;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.2  Northern Minnesota Wetlands;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;1231177,368520000018179;300;5131500;48,395780000000002;-93,549329999999998;413,170000000000016;5,753330000000000;4383,510000000000218;4344,130000000000109
2409;9.2.3;Western Corn Belt Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.3  Western Corn Belt Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;3763439,123689999803901;338;6601000;42,321579999999997;-96,487679999999997;415,199999999999989;9,051700000000000;450,199999999999989;453,160000000000025
2409;9.2.3;Western Corn Belt Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.3  Western Corn Belt Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;3763439,123689999803901;344;6803510;40,893110000000000;-96,681550000000001;373,259999999999991;8,116860000000001;113,280000000000001;118,280000000000001
2409;9.2.3;Western Corn Belt Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.3  Western Corn Belt Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;3763439,123689999803901;345;6803530;41,015700000000002;-96,544280000000001;377,449999999999989;8,300340000000000;309,750000000000000;309,720000000000027
2409;9.2.3;Western Corn Belt Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.3  Western Corn Belt Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;3763439,123689999803901;346;6814000;39,947780000000002;-96,108620000000002;401,180000000000007;7,575750000000000;713,830000000000041;717,289999999999964
2422;9.4.4;Flint Hills;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.4  Flint Hills;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;966325,580748999956995;351;6879650;39,101950000000002;-96,595209999999994;402,000000000000000;11,671780000000000;11,510000000000000;12,510000000000000
2409;9.2.3;Western Corn Belt Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.3  Western Corn Belt Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;3763439,123689999803901;352;6885500;39,681919999999998;-96,442890000000006;394,810000000000002;8,302840000000000;1062,869999999999891;1075,140000000000100
2422;9.4.4;Flint Hills;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.4  Flint Hills;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;966325,580748999956995;353;6888500;39,062649999999998;-96,150250000000000;412,339999999999975;10,570489999999999;842,350000000000023;842,519999999999982
2422;9.4.4;Flint Hills;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.4  Flint Hills;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;966325,580748999956995;354;6889200;39,238329999999998;-95,888599999999997;347,720000000000027;8,520930000000000;385,660000000000025;406,480000000000018
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;355;6889500;39,099379999999996;-95,724950000000007;335,490000000000009;8,096090000000000;748,580000000000041;766,029999999999973
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;356;6892000;39,116329999999998;-95,010880000000000;304,550000000000011;9,144850000000000;1092,720000000000027;1091,599999999999909
2411;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;2352762,919840000104159;357;6903400;40,951889999999999;-93,259850000000000;322,120000000000005;4,782350000000000;481,420000000000016;483,000000000000000
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;358;6906800;38,702249999999999;-92,978830000000002;279,079999999999984;8,380960000000000;1414,750000000000000;1411,960000000000036
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;359;6910800;38,567010000000003;-95,961630000000000;376,839999999999975;6,452640000000000;444,600000000000023;444,579999999999984
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;360;6911900;38,710690000000000;-95,836029999999994;367,430000000000007;6,403010000000000;293,060000000000002;291,329999999999984
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;361;6917000;38,018970000000003;-94,713669999999993;296,089999999999975;6,443200000000000;765,779999999999973;767,500000000000000
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;362;6918460;37,402369999999998;-93,802030000000002;372,290000000000020;8,239950000000000;650,690000000000055;650,759999999999991
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;363;6919500;37,834200000000003;-93,875489999999999;304,290000000000020;6,030690000000000;1069,420000000000073;1069,849999999999909
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;364;6921070;37,682650000000002;-93,370329999999996;374,139999999999986;9,475190000000000;712,590000000000032;716,879999999999995
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;365;6934000;38,388809999999999;-91,819890000000001;334,860000000000014;11,853300000000001;8264,899999999999636;8267,520000000000437
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;366;7056000;35,983179999999997;-92,747550000000004;459,079999999999984;41,947000000000003;2149,360000000000127;2147,730000000000018
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;367;7057500;36,623030000000000;-92,248130000000003;324,680000000000007;11,242760000000001;1456,440000000000055;1456,460000000000036
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;368;7066000;37,154080000000000;-91,358159999999998;343,230000000000018;10,306860000000000;1053,500000000000000;1050,660000000000082
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;369;7067000;36,991379999999999;-91,013509999999997;325,610000000000014;11,977710000000000;4349,010000000000218;4315,659999999999854
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;370;7068000;36,622000000000000;-90,847620000000006;293,500000000000000;12,065099999999999;5318,590000000000146;5312,930000000000291
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;371;7071500;36,648679999999999;-91,200819999999993;283,069999999999993;10,031910000000000;2023,769999999999982;2030,299999999999955
2422;9.4.4;Flint Hills;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.4  Flint Hills;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;966325,580748999956995;378;7167500;37,708210000000001;-96,223600000000005;383,360000000000014;10,919370000000001;319,620000000000005;321,120000000000005
2422;9.4.4;Flint Hills;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.4  Flint Hills;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;966325,580748999956995;379;7180500;38,196449999999999;-96,824579999999997;442,860000000000014;4,647430000000000;275,509999999999991;275,779999999999973
2410;9.2.4;Central Irregular Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.4  Central Irregular Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;1999885,953209999948740;380;7184000;37,281250000000000;-95,032669999999996;280,990000000000009;3,488910000000000;510,839999999999975;514,820000000000050
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;381;7195800;36,255479999999999;-94,433940000000007;371,069999999999993;10,463860000000000;38,229999999999997;38,579999999999998
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;382;7196900;35,880080000000000;-94,486609999999999;430,120000000000005;35,120880000000000;106,349999999999994;106,549999999999997
1779;8.4.5;Ozark Highlands;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.5  Ozark Highlands;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;2353948,866830000188202;383;7197000;35,921199999999999;-94,838560000000001;348,860000000000014;21,682670000000002;808,450000000000045;807,509999999999991
1781;8.4.7;Arkansas Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.7  Arkansas Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;1446878,022529999958351;386;7261000;35,298800000000000;-92,403930000000003;197,550000000000011;14,380020000000000;445,810000000000002;455,939999999999998
1783;8.4.8;Ouachita Mountains;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.8  Ouachita Mountains;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;871529,018889000057243;387;7263295;34,876199999999997;-92,774609999999996;260,560000000000002;27,635870000000001;119,030000000000001;119,079999999999998
1783;8.4.8;Ouachita Mountains;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.8  Ouachita Mountains;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;871529,018889000057243;393;7335700;34,638440000000003;-94,612719999999996;450,350000000000023;54,445760000000000;102,569999999999993;104,129999999999995
1783;8.4.8;Ouachita Mountains;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.8  Ouachita Mountains;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;871529,018889000057243;394;7340300;34,379550000000002;-94,235759999999999;342,709999999999980;20,623760000000001;230,430000000000007;252,129999999999995
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;395;7346045;32,777920000000002;-94,357420000000005;103,750000000000000;7,444950000000000;959,889999999999986;963,159999999999968
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;396;8023080;31,979330000000001;-93,934079999999994;86,849999999999994;4,789850000000000;187,610000000000014;198,909999999999997
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;397;8025500;31,307130000000001;-93,515730000000005;95,890000000000001;6,861340000000000;383,019999999999982;382,740000000000009
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;399;8066200;30,716310000000000;-94,958820000000003;86,799999999999997;6,984550000000000;364,120000000000005;374,870000000000005
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;400;8066300;30,481390000000001;-94,779719999999998;67,469999999999999;4,668040000000000;383,569999999999993;390,790000000000020
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;401;8070000;30,336600000000001;-95,104100000000003;84,670000000000002;5,613720000000000;841,059999999999945;844,700000000000045
1764;8.3.7;South Central Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.7  South Central Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2702369,020049999933690;402;8070200;30,145489999999999;-95,124380000000002;71,079999999999998;4,641930000000000;989,370000000000005;1005,970000000000027
1765;8.3.8;East Central Texas Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.8  East Central Texas Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2979412,556630000006407;410;8109700;30,339379999999998;-96,904700000000005;143,050000000000011;6,248900000000000;610,129999999999995;621,669999999999959
2455;9.5.1;Western Gulf Coastal Plain;9.5;TEXAS-LOUISIANA COASTAL PLAIN;9;GREAT PLAINS;9.5.1  Western Gulf Coastal Plain;9.5  TEXAS-LOUISIANA COASTAL PLAIN;9  GREAT PLAINS;5633525,242739999666810;415;8164000;28,959980000000002;-96,686369999999997;73,090000000000003;4,022640000000000;2124,000000000000000;2120,710000000000036
1765;8.3.8;East Central Texas Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.8  East Central Texas Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2979412,556630000006407;416;8164300;29,466909999999999;-96,812759999999997;102,719999999999999;5,751620000000000;861,539999999999964;865,379999999999995
2426;9.4.7;Texas Blackland Prairies;9.4;SOUTH CENTRAL SEMIARID PRAIRIES;9;GREAT PLAINS;9.4.7  Texas Blackland Prairies;9.4  SOUTH CENTRAL SEMIARID PRAIRIES;9  GREAT PLAINS;723929,627704999991693;419;8175000;29,215250000000001;-97,449430000000007;113,269999999999996;5,383200000000000;1421,660000000000082;1425,269999999999982
1765;8.3.8;East Central Texas Plains;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.8  East Central Texas Plains;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;2979412,556630000006407;420;8176900;28,861650000000001;-97,226380000000006;88,450000000000003;5,118200000000000;925,440000000000055;925,529999999999973
2455;9.5.1;Western Gulf Coastal Plain;9.5;TEXAS-LOUISIANA COASTAL PLAIN;9;GREAT PLAINS;9.5.1  Western Gulf Coastal Plain;9.5  TEXAS-LOUISIANA COASTAL PLAIN;9  GREAT PLAINS;5633525,242739999666810;422;8189500;28,291950000000000;-97,279160000000005;67,310000000000002;4,026750000000000;1808,289999999999964;1816,509999999999991
2407;9.2.1;Aspen Parkland/Northern Glaciated Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.1  Aspen Parkland/Northern Glaciated Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;6973047,174780000001192;253;5291000;45,291629999999998;-96,487560000000002;432,129999999999995;8,901289999999999;1046,779999999999973;1058,819999999999936
2507;8.1.4;North Central Hardwood Forests;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.4  North Central Hardwood Forests;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2724250,175449999980628;256;5399500;44,821910000000003;-90,079580000000007;408,610000000000014;4,567360000000000;576,299999999999955;578,570000000000050
2407;9.2.1;Aspen Parkland/Northern Glaciated Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.1  Aspen Parkland/Northern Glaciated Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;6973047,174780000001192;296;5057200;47,229160000000000;-98,124820000000000;447,500000000000000;2,338970000000000;1897,329999999999927;1900,400000000000091
2408;9.2.2;Lake Manitoba and Lake Agassiz Plain;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.2  Lake Manitoba and Lake Agassiz Plain;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;2284032,635220000054687;297;5062500;47,266629999999999;-96,244780000000006;428,269999999999982;5,825640000000000;2407,050000000000182;2435,909999999999854
2407;9.2.1;Aspen Parkland/Northern Glaciated Plains;9.2;TEMPERATE PRAIRIES;9;GREAT PLAINS;9.2.1  Aspen Parkland/Northern Glaciated Plains;9.2  TEMPERATE PRAIRIES;9  GREAT PLAINS;6973047,174780000001192;298;5123400;48,588889999999999;-100,442080000000004;492,060000000000002;4,581630000000000;3206,099999999999909;3220,650000000000091
1124;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.10  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;3915892,326080000028014;301;6037500;44,656869999999998;-111,068269999999998;2412,289999999999964;37,646189999999997;1126,250000000000000;1127,579999999999927
1124;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.10  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;3915892,326080000028014;302;6043500;45,497430000000001;-111,270510000000002;2374,110000000000127;116,563569999999999;2120,420000000000073;2120,460000000000036
1124;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.10  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;3915892,326080000028014;303;6188000;44,927720000000001;-110,393810000000002;2569,590000000000146;104,839550000000003;1730,279999999999973;1730,619999999999891
1124;6.2.10;Middle Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.10  Middle Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;3915892,326080000028014;304;6191500;45,111879999999999;-110,794380000000004;2547,949999999999818;94,058170000000004;6783,590000000000146;6808,279999999999745
62;10.1.4;Wyoming Basin;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;10.1.4  Wyoming Basin;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS;3743946,647259999997914;305;6221400;43,345509999999997;-109,410139999999998;3336,800000000000182;127,164349999999999;227,879999999999995;231,930000000000007
