FID_NA_CEC_Eco_Level3;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;NA_L3KEY;NA_L2KEY;NA_L1KEY;Shape_Leng;FID_giantTable_private_XYTableToPoint;id;model_type;citation;url;attribution;attribution_url;figure_num;figure_caption;figure_url;textmodel_snipped;textmodel_section_number;textmodel_section_name;textmodel_page_number;watershed_name;lat;lon;area_km2;num_spatial_zones;spatial_property;num_temporal_zones;temporal_property;vegetation_info;soil_info;geol_info;topo_info;three_d_info;uncertainty_info;other_info;num_store;store_list;store_id_list;num_flux;flux_list;flux_id_list;dummy_column;huc_watershed_id
1110;6.1.5;Watson Highlands;6.1;BOREAL CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.1.5  Watson Highlands;6.1  BOREAL CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;4309322,553879999555647;44;44;Figure model;Tetzlaff, D, Buttle, J, Carey, SK, McGuire, K, Laudon, H, and Soulsby, C (2015), Tracer-based assessment of flow paths, storage and runoff generation in northern catchments: a review. Hydrol. Process., 29, 3475 3490.;https://doi.org/10.1002/hyp.10412;Not open-access;https://doi.org/10.1002/hyp.10412;2a;N/A;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Wolf Creek, Canada;60,616557800000002;-134,923639400000013;-9999,000000000000000;2;Process;2;N;Vegetation described;Soil types described;N;Slopes described;N;N;N;3,000000000000000;Permafrost storage, Soil water storage, Organic Layer;Surf.Frozen.Perm, Sub.Soil.Store, Sub.Soil.Store.Organ;3,000000000000000;Organic layer interflow, Vertical macropore flow, Vertical drainage to groundwater;Sub.SSFlow.Organ, Sub.Soil.Macro, Sub.Soil.Drain;1,000000000000000;N/A
1747;8.3.4;Piedmont;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;8.3.4  Piedmont;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS;4571125,079699999652803;63;63;Figure model;Zimmer, M.A., McGlynn, B.L., 2017. Ephemeral and intermittent runoff generation processes in a low relief, highly weathered catchment. Water Resour. Res. 53, 70557077.;https://doi.org/10.1002/2016WR019742;Not open-access;https://doi.org/10.1002/2016WR019742;12;Conceptual model of the runoff generation sources and processes that drive runoff when catchment storage is either high or low. (a) When catchment storage is high, shallow and deep flow paths are contributing to runoff generation through (c) a rise in the deep water table into shallow soil horizons mediated by seasonal soil column storage. During this time, the stream is a gaining system. (b) When catchment storage is low, shallow flow paths contribute to streamflow generation through (c) transient, perched water tables mediated by soil structure. During this time, the stream is losing water to the deeper groundwater system;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Duke Forest Research Watershed, North Carolina, United States;36,036517000000003;-79,078714000000005;0,033000000000000;1;N;2;Wetness;N;N;N;N;N;N;"Flux property: temporary/permanent; cross-sectional slope of water table shown; vegetation leaf on/off shown; flows shown as mediated by storage or soil structure";9,000000000000000;Groundwater storage, Water Table, Soil water storage, Groundwater storage, Perched water tables, Soil water storage, Channel storage, Water table rise, Soil water storage;Sub.GW.Store, Sub.GW.Store.Wtable, Sub.Soil.Store, Sub.GW.Store, Sub.GW.Store.Perch, Sub.Soil.Store, Chan.Store, Sub.GW.Store.Rise, Sub.Soil.Store;6,000000000000000;Gaining stream, Ephemeral streamflow, Intermittent streamflow, Losing stream, Lateral macropore flow at soil horizons, Lateral matrix flow;Sub.GWSW.Gain, Chan.Flow.Ephem, Chan.Flow.Interm, Sub.GWSW.Lose, Sub.SSFlow.Macro.Horiz, Sub.SSFlow.Matrix;1,000000000000000;N/A
1549;8.1.3;Northern Allegheny Plateau;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.3  Northern Allegheny Plateau;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2253140,770239999983460;65;65;Figure model;Briggs, M.A., Gazoorian, C.L., Doctor, D.H., and Burns, D.A., 2022, A multiscale approach for monitoring groundwater discharge to headwater streams by the U.S. Geological Survey Next Generation Water Observing System ProgramAn example from the Neversink Reservoir watershed, New York: U.S. Geological Survey Fact Sheet 20223077, 6 p., https://doi.org/10.3133/fs20223077.;https://doi.org/10.3133/fs20223077;Public Domain;https://doi.org/10.3133/fs20223077;1;This conceptual diagram of the system of surface and groundwater flow in the Neversink Reservoir watershed shows warmer shallow groundwater flow paths contributing to streams through surficial sediments in summer, while discharge of cooler, deeper bedrock groundwater reaches streams directly from bedrock discharges and indirectly from hillslope flow paths.;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/d19c351c44384bf1a49b337d9a9406cf/data;N/A;N/A;N/A;N/A;Neversink River watershed, Catskills, New York, United States;41,824030999999998;-74,639741000000001;166,000000000000000;1;N;1;N;N;N;Geological types described;Topography described;3D graphics;N;Shows bedrock fractures, shows thickness of sediment;1,000000000000000;Bedrock fracture storage;Sub.GW.Store.Matrix;4,000000000000000;Return Flow, Pistonflow, Springflow, Groundwater flow;Sub.GW.Ret, Sub.GW.Disp.Piston, Sub.GW.Ret.Spr, Sub.GW.Flow;1,000000000000000;N/A
1549;8.1.3;Northern Allegheny Plateau;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.3  Northern Allegheny Plateau;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;2253140,770239999983460;66;66;Figure model;Lawrence, G.B., Burns, D.A., Baldigo, B.P., Murdoch, P.S., and Lovett, G.M., 2001, Controls of stream chemistry and fish populations in the Neversink watershed, Catskill Mountains, New York: U.S. Geological Survey Water-Resources Investigations Report 20004040, 15 p., https://pubs.er.usgs.gov/publication/wri004040.;https://doi.org/10.3133/wri004040;Public Domain;https://doi.org/10.3133/wri004040;2;A conceptual model of how subsurface water moves to the stream channel;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/f8f504b037954df7aa3ed1a9dcfad49d/data;N/A;N/A;N/A;N/A;Neversink River watershed, Catskills, New York, United States;41,824030999999998;-74,639741000000001;166,000000000000000;1;N;1;N;N;Soil types described;Geological types described;Slopes described;N;N;Bedding planes and fractures shown;2,000000000000000;Surface water storage , Groundwater storage;Surf.Water, Sub.GW.Store;2,000000000000000;Springflow, Vertical drainage to groundwater;Sub.GW.Ret.Spr, Sub.Soil.Drain;1,000000000000000;N/A
986;3.4.5;Coppermine River and Tazin Lake Uplands;3.4;TAIGA SHIELD;3;TAIGA;3.4.5  Coppermine River and Tazin Lake Uplands;3.4  TAIGA SHIELD;3  TAIGA;4007287,592569999862462;67;67;Figure model;Spence, C., 2022, pers. comm.;N/A;Open-access;N/A;N/A;Representative hillslope in subarctic Canadian Shield Baker Creek, NWT, Canada;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Moss subwatershed, Baker Creek watershed, Yellowknife Northwest Territories, Canada;62,600000000000001;-114,430000000000007;9,300000000000001;2;Soil or Geology;1;N;Vegetation described;Soil types described;N;N;N;Unknown items identified;N;3,000000000000000;Lake storage, Seasonal soil freeze/thaw, Water Table;Surf.Water.Lake, Surf.Frozen.FrzThw, Sub.GW.Store.Wtable;6,000000000000000;IE flow from impermeable areas, Evapotranspiration, Subsurface stormflow, Infiltration, Interception, Saturation excess flow;Surf.Over.IE.Imp, Surf.ET, Sub.SSFlow, Surf.Inf.Inf, Surf.Int.Int, Surf.Over.SE;1,000000000000000;N/A
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;68;68;Figure model;Mulholland, P.J., 1993. Hydrometric and stream chemistry evidence of three storm flowpaths in Walker Branch Watershed. Journal of Hydrology, 151(2-4), pp.291-316.;https://doi.org/10.1016/0022-1694(93)90240-A;Not open-access;https://doi.org/10.1016/0022-1694(93)90240-A;1;Three-component model of hydrologic flowpaths in Walker Branch Watershed;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Walker branch watershed, Tennessee, United States;35,954272000000003;-84,277347000000006;0,384000000000000;1;N;1;N;Vegetation described;N;N;Slopes described;N;N;N;4,000000000000000;Soil water storage, Perched water tables, Water Table, Channel storage;Sub.Soil.Store, Sub.GW.Store.Perch, Sub.GW.Store.Wtable, Chan.Store;6,000000000000000;Springflow, Vertical drainage to groundwater, Ephemeral streamflow, Gaining stream, Pistonflow, Subsurface stormflow;Sub.GW.Ret.Spr, Sub.Soil.Drain, Chan.Flow.Ephem, Sub.GWSW.Gain, Sub.GW.Disp.Piston, Sub.SSFlow;1,000000000000000;N/A
1084;5.3.1;Northern Appalachian and Atlantic Maritime Highlands;5.3;ATLANTIC HIGHLANDS;5;NORTHERN FORESTS;5.3.1  Northern Appalachian and Atlantic Maritime Highlands;5.3  ATLANTIC HIGHLANDS;5  NORTHERN FORESTS;4392637,737839999608696;79;79;Figure model;Shanley, J.B., Sebestyen, S.D., McDonnell, J.J., McGlynn, B.L. and Dunne, T., 2015. Water's Way at Sleepers River watershedrevisiting flow generation in a postglacial landscape, Vermont USA. Hydrological Processes, 29(16), pp.3447-3459.;https://doi.org/10.1002/hyp.10377;Not open-access;https://doi.org/10.1002/hyp.10377;2;Schematic of flow generation mechanisms and timeline of hydrologic research at Sleepers River Research Watershed;https://onlinelibrary-wiley-com.libproxy.sdsu.edu/cms/asset/b1e03f6d-6c37-493f-8e21-6047f3a79013/hyp10377-fig-0002-m.jpg;N/A;N/A;N/A;N/A;Sleepers River, Vermont, United States;44,435335000000002;-72,038428999999994;111,000000000000000;2;Catchment spatial scale;3;Wetness;N;N;N;Slopes described;N;N;N;2,000000000000000;Soil saturation, Channel storage;Sub.Soil.Store.Satur, Chan.Store;4,000000000000000;Snowmelt, Return Flow, Subsurface stormflow, Saturation excess flow;Surf.Snow.Melt, Sub.GW.Ret, Sub.SSFlow, Surf.Over.SE;1,000000000000000;N/A
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;84;84;Figure model;Verry, E.S., Brooks, K.N., Nichols, D.S., Ferris, D.R. and Sebestyen, S.D. (2011) Watershed hydrology. In: Kolka, R.K., Sebestyen, S.D., Verry, E.S. and Brooks, K.N. (eds) Peatland Biogeochemistry and Watershed Hydrology at the Marcell Experimental Forest. CRC Press, Boca Raton, Florida, pp. 193212.;https://doi.org/10.1201/b10708;Not open-access;https://doi.org/10.1201/b10708;7.1;Net precipitation at perched watersheds in the MEF is rain or snow entering either the mineral or organic soil after interception through tree, shrub, and herbaceous layers;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Marcell, Minesota, United States;47,515405410876902;-93,471817980987197;0,097000000000000;1;N;1;N;Vegetation described;Soil types described;N;N;N;N;N;1,000000000000000;Water Table;Sub.GW.Store.Wtable;4,000000000000000;Subsurface stormflow, Interception, Channel flow, Vertical drainage to groundwater;Sub.SSFlow, Surf.Int.Int, Chan.Flow, Sub.Soil.Drain;1,000000000000000;N/A
837;2.4.1;Amundsen Plains;2.4;SOUTHERN ARCTIC;2;TUNDRA;2.4.1  Amundsen Plains;2.4  SOUTHERN ARCTIC;2  TUNDRA;5752853,649819999933243;88;88;Figure model;Krogh, S.A., Pomeroy, J.W. and Marsh, P., 2017. Diagnosis of the hydrology of a small Arctic basin at the tundra-taiga transition using a physically based hydrological model. Journal of hydrology, 550, pp.685-703.;https://doi.org/10.1016/j.jhydrol.2017.05.042;CC-BY-NC-ND 4.0;https://creativecommons.org/licenses/by-nc-nd/4.0/;3;Conceptual model of Havikpak Creek Basin hydrology. Sketch by Lucia Scaff, University of Saskatchewan.;https://ars.els-cdn.com/content/image/1-s2.0-S0022169417303359-gr3.jpg;N/A;N/A;N/A;N/A;Havikpak Creek, Northwest Territories, Canada;68,313157000000004;-133,518472000000003;16,399999999999999;1;N;2;Season;Vegetation described;Soil types described;N;Slopes described;N;N;N;3,000000000000000;Seasonal soil freeze/thaw, Channel storage, Permafrost storage;Surf.Frozen.FrzThw, Chan.Store, Surf.Frozen.Perm;12,000000000000000;Sublimation during blowing snow events, Snowmelt, Canopy sublimation, Canopy evaporation, Subsurface stormflow, Organic layer interflow, Infiltration, Attenuation, Overland Flow, Evapotranspiration, Snow drifting, Canopy Interception;Surf.Snow.Subl.Blow, Surf.Snow.Melt, Surf.Snow.Subl.Canopy, Surf.ET.Evap.Canopy, Sub.SSFlow, Sub.SSFlow.Organ, Surf.Inf.Inf, Chan.Atten, Surf.Over, Surf.ET, Surf.Snow.Drift, Surf.Int.Int.Canopy;1,000000000000000;N/A
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;98;98;Figure model;Nyquist, J. E., Toran, L., Pitman, L., Guo, L. & Lin, H. (2018) Testing the fillandspill model of subsurface lateral flow using groundpenetrating radar and dye tracing. Vadose Zone J. 17(1), 113. Wiley. doi:10.2136/vzj2017.07.0142;https://doi.org/10.2136/vzj2017.07.0142;CC BY-NC-ND;https://creativecommons.org/licenses/by-nc-nd/4.0/;11;A refined fill-and-spill model with preferential flow (PF) processes occurring at the top of two layers (saprock and bedrock). In a hillslope with a thin soil cover underlain by a weathered bedrock (or saprock) layer, the bulk of the precipitation rapidly infiltrates soils and saprock and forms limited lateral PF on the soilsaprock interface. Lateral PF may take place through the horizontal fissures in the saprock and form return flow downslope. Once water encounters a fresh bedrock surface, a transient water table may perch at small depressions and then trigger lateral PF downslope.;https://acsess.onlinelibrary.wiley.com/cms/asset/77776f65-1e6a-435b-9f96-5a9847de293f/vzj2vzj2017070142-fig-0011-m.png;N/A;N/A;N/A;N/A;Susquehanna Shale Hills CZO - Shale Hills, United States;40,664848999999997;-77,907246000000001;0,080000000000000;1;N;1;N;N;N;N;Slopes described;N;N;N;3,000000000000000;Soil water storage, Bedrock hollows, Perched water tables;Sub.Soil.Store, Sub.GW.Store.BedHol, Sub.GW.Store.Perch;6,000000000000000;Pistonflow, Lateral macropore flow at soil horizons, Return Flow, Infiltration into bedrock, Lateral macropore flow at soil-bedrock interface, Infiltration;Sub.GW.Disp.Piston, Sub.SSFlow.Macro.Horiz, Sub.GW.Ret, Sub.GW.BedInf, Sub.SSFlow.Macro.Bedrk, Surf.Inf.Inf;1,000000000000000;N/A
1767;8.4.1;Ridge and Valley;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;8.4.1  Ridge and Valley;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS;5731681,819899999536574;99;99;Figure model;Kim, H., Gu, X. & Brantley, S. L. (2018) Particle fluxes in groundwater change subsurface shale rock chemistry over geologic time. Earth Planet. Sci. Lett. 500, 180191. doi:10.1016/j.epsl.2018.07.031;https://doi.org/10.1016/j.epsl.2018.07.031;Not open-access;N;1b;Sullivan et al. (2016) measured the groundwater table depths at a monthly interval from 2013 to 2014. The highest (wet season) and lowest (dry season) groundwater tables along the central channel of the catchment were plotted (AA2 transect). Note the vertical axis is exaggerated by three-fold. In Shale Hills, preferential flow paths through soil macropores and through interfaces of the soil horizons and at the perched groundwater table (i.e., interflow) at the interface of the highly fractured rock and less weathered rock are the primary flow paths. The contribution of regional groundwater to stream discharge at the catchment outlet is less than <10%.;https://ars.els-cdn.com/content/image/1-s2.0-S0012821X18304370-gr001_lrg.jpg;N/A;N/A;N/A;N/A;Susquehanna Shale Hills CZO - Shale Hills, United States;40,664848999999997;-77,907246000000001;0,080000000000000;1;N;1;N;N;N;Geological types described;Slopes described;N;Unknown items identified;Scale bar;2,000000000000000;Regional Groundwater storage, Water Table;Sub.GW.Store.Region, Sub.GW.Store.Wtable;5,000000000000000;Subsurface stormflow, Lateral macropore flow at soil horizons, Lateral macropore flow, Lateral macropore flow at soil-bedrock interface, Regional groundwater flow;Sub.SSFlow, Sub.SSFlow.Macro.Horiz, Sub.SSFlow.Macro, Sub.SSFlow.Macro.Bedrk, Sub.GW.Flow.Region;1,000000000000000;N/A
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;100;100;Figure model;Ross, C. A., Ali, G., Bansah, S. & Laing, J. R. (2017) Evaluating the Relative Importance of Shallow Subsurface Flow in a Prairie Landscape. Vadose Zone J. 16(5), 120. GeoScienceWorld. doi:10.2136/vzj2016.10.0096;https://doi.org/10.2136/vzj2016.10.0096;Not open-access;N;8;Synthesis of process inferences regarding the flow paths (seen as arrows) delivering water from riparian sites to adjacent stream channels in the eastern Canadian Prairies. Dashed lines are generalizations of the water table positions that correspond to the color-associated flow path. The black line (1) indicates the depth to water table position during periods with no lateral subsurface flow. The gray arrow (2) indicates Hortonian overland flow. The teal line and arrows (3) indicate the simultaneous occurrence of return flow and saturation-excess overland flow. The red line and arrows indicate (4a) transmissivity feedback and (4b) macropore flow.;https://gsw.silverchair-cdn.com/gsw/Content_public/Journal/vzj/16/5/10.2136_vzj2016.10.0096/1/vzj2016.10.0096fig8.jpeg?Expires=1683029220&Signature=Mc9o6gKJh7HfP~wqSbiUexDG87l8Q20O6cEhdNDMJ6YDOEqccvMPK-7oiASZGByxNswMDqeHstxgABS9y-aqbRBqDspSiPJgkRxKW3XQWG4Ej-hHf1E7D1EE~ntHJM9ED5QjtnPHuvnMiAXUj1YomhDEKqd0~~Yy0R7Iik41OQt6DgDCqdDowkZcasL0-S0HQrQU1cv84oY4Lro92zaE5o30K0ecoTzEd9s1yCl8AXCkJAfm5NaMsp-IWITpYhz3ey8w0a9y~cnA8MdKCZT8aisZVJu4oroJf54OTkBm8wvazI8SGBZunOZv0FKIX7krIKjNNpiT6BT70BLQj~zYsA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA;N/A;N/A;N/A;N/A;Catfish Creek watershed, Canada;50,618408000000002;-96,374154000000004;642,000000000000000;1;N;1;N;N;N;N;N;N;N;N;3,000000000000000;Water Table, Channel storage, Water table rise;Sub.GW.Store.Wtable, Chan.Store, Sub.GW.Store.Rise;5,000000000000000;Lateral matrix flow, Saturation excess flow, Return Flow, Infiltration excess flow, Lateral matrix flow;Sub.SSFlow.Matrix, Surf.Over.SE, Sub.GW.Ret, Surf.Over.IE, Sub.SSFlow.Matrix;1,000000000000000;N/A
1142;6.2.4;Canadian Rockies;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;6.2.4  Canadian Rockies;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS;3553150,366020000074059;104;104;Figure model;Aubry-Wake, C., 2022. From processes to predictions in hydrological modelling of glacierized basins (Doctoral dissertation, University of Saskatchewan).;https://harvest.usask.ca/handle/10388/14290;Copyright Caroline Aubry-Wake. Permission granted to re-use.;https://harvest.usask.ca/handle/10388/14290;1.1;Conceptual illustration of the range of hydrological processes occurring in a glacierized alpine basin. Mass and energy fluxes are shown in bold and storages are in italic.;https://sdsugeo.maps.arcgis.com/sharing/rest/content/items/df499e37a2ef40d7885966952c627e01/data;N/A;N/A;N/A;N/A;Peyto Glacier Research Basin, Canada;51,686858649515102;-116,537159558601005;23,600000000000001;1;N;1;N;N;N;N;N;N;N;N;5,000000000000000;Depression storage, Soil water storage, Glacier storage, Channel storage, Snow storage;Surf.Water.Depr, Sub.Soil.Store, Surf.Glac.Stor, Chan.Store, Surf.Snow.Stor;8,000000000000000;Glacier icemelt, Snow drifting, Infiltration, Glacier melt, Snowmelt, Channel flow, Firnmelt, Groundwater flow;Surf.Glac.Melt.Ice, Surf.Snow.Drift, Surf.Inf.Inf, Surf.Glac.Melt, Surf.Snow.Melt, Chan.Flow, Surf.Glac.Melt.Firn, Sub.GW.Flow;1,000000000000000;N/A
2525;8.1.1;Eastern Great Lakes Lowlands;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.1  Eastern Great Lakes Lowlands;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;7326006,789130000397563;120;120;Figure model;Ledford, S.H., Lautz, L.K. and Stella, J.C., 2016. Hydrogeologic processes impacting storage, fate, and transport of chloride from road salt in urban riparian aquifers. Environmental science & technology, 50(10), pp.4979-4988.;https://doi.org/10.1021/acs.est.6b00402;Not open-access;https://doi.org/10.1021/acs.est.6b00402;2a;Conceptual model of how chloride could enter the floodplain. ;https://pubs.acs.org/cms/10.1021/acs.est.6b00402/asset/images/medium/es-2016-00402t_0003.gif;N/A;N/A;N/A;N/A;Meadowbrook Creek, New York, United States;43,029260000000001;-76,066094000000007;11,300000000000001;1;N;1;N;N;N;N;N;N;N;N;1,000000000000000;Bank storage;Chan.Store.Bank;3,000000000000000;Connectivity between hillslopes and channel, Hyporheic flow, Vertical drainage to groundwater;Sub.GWSW.Conn.Hill, Chan.Hypor, Sub.Soil.Drain;1,000000000000000;N/A
2525;8.1.1;Eastern Great Lakes Lowlands;8.1;MIXED WOOD PLAINS;8;EASTERN TEMPERATE FORESTS;8.1.1  Eastern Great Lakes Lowlands;8.1  MIXED WOOD PLAINS;8  EASTERN TEMPERATE FORESTS;7326006,789130000397563;121;121;Figure model;Ledford, S.H. and Lautz, L.K., 2015. Floodplain connection buffers seasonal changes in urban stream water quality. Hydrological processes, 29(6), pp.1002-1016.;https://doi.org/10.1002/hyp.10210;Not open-access;https://doi.org/10.1002/hyp.10210;11;"Conceptual diagram of the processes controlling surface water chemistry along (a) the disconnected reach in the summer and fall; (b) the connected reach in the summer and fall; (c) the disconnected reach in the winter and (d) the connected reach in the winter";https://onlinelibrary.wiley.com/cms/asset/128136d0-2358-4b48-ac99-ea4a607a0090/hyp10210-fig-0011-m.jpg;N/A;N/A;N/A;N/A;Meadowbrook Creek, New York, United States;43,029260000000001;-76,066094000000007;11,300000000000001;2;Land use / Land cover;2;Season;N;N;N;N;N;Unknown items identified;N;2,000000000000000;Water Table, Lake storage;Sub.GW.Store.Wtable, Surf.Water.Lake;6,000000000000000;Connectivity between hillslopes and channel, Channel flow, IE flow from impermeable areas, Vertical drainage to groundwater, Hyporheic flow, Gaining stream;Sub.GWSW.Conn.Hill, Chan.Flow, Surf.Over.IE.Imp, Sub.Soil.Drain, Chan.Hypor, Sub.GWSW.Gain;1,000000000000000;N/A
2477;5.2.1;Northern Lakes and Forests;5.2;MIXED WOOD SHIELD;5;NORTHERN FORESTS;5.2.1  Northern Lakes and Forests;5.2  MIXED WOOD SHIELD;5  NORTHERN FORESTS;5750604,968960000202060;133;133;Text model;Allan, C.J. and Roulet, N.T., 1994. Runoff generation in zeroorder precambrian shield catchments: The stormflow response of a heterogeneous landscape. Hydrological Processes, 8(4), pp.369-388.;https://doi.org/10.1002/hyp.3360080409;Not open-access;https://doi.org/10.1002/hyp.3360080409;N/A;N/A;N/A;The routing of substantial amounts of runoff through shallow organic rich soils is common to this study and the studies referenced here. However, unlike Renzetti et al. (1992), who identified the predominant subsurface flow path as being along the bedrock-soil interface, our results indicate that subsurface runoff pathways are strongly influenced by the underlying bedrock microtopography and the predominant subsurface flow path may occur through surface organic LFH soils rather than through deeper mineral soils. The hydrographic analysis of the linked subbasin runoff response provides an indication of the complexity of interactions between the hydrological contributing area and flow pathways that occur within this landscape. Under dry antecedent conditions the initial runoff will be generated as Horton overland flow from lichen-covered bedrock surfaces. Runoff from forest areas will begin later in the event, first as subsurface stormflow and, if the event is large enough, as saturation overland flow. Under wet antecedent conditions the time lag is reduced and the hydrological contributing areas expand rapidly to include forested areas and lichen-bedrock areas draining into the soil deposits. Peak runoff from this landscape occurs when forest soil deposits become saturated, maximizing the potential hydrological contributing area. Runoff during the recession limb of the storm hydrograph occurs almost entirely as subsurface stormflow from forested areas over a prolonged time period. The temporal changes in both runoff pathway and hydrological contributing area and the proportion of pre-event water associated with each hydrological pathway will result in temporal variations in runoff water quality in this landscape (Allan et al., submitted). Exposed lichen-covered granitic surfaces comprise most of the surface area within each of the catchments examined. This results in most of the runoff being generated as Horton overland flow. However, the occurrence of the forest soil deposits in bedrock depressions results in the routing of a considerable portion of the runoff generated as Horton overland flow through the forest soil deposits as subsurface stormflow and subsequently as return flow. Therefore, the potential modification of precipitation chemistry by the isolated forest stands in this landscape is considerable. The forested soil deposits also serve to delay and reduce runoff from these systems by storing runoff from upslope bedrock areas. The prolonged drainage from forest soils after rain and snowmelt periods, although quantitatively minor, is important to the maintenance of the vegetative community established on the dry granitic outcrops. (Vitt, 1990).;N/A;Summary (Also Discussion for more in-depth);387;Experim. Lakes Area, Canada;49,674374999999998;-93,769929000000005;0,071900000000000;1;N;3;Wetness and event;Vegetation described;Soil described;Geological types described;N;N;N;N;3,000000000000000;Soil water storage, Bedrock hollows, Soil saturation;Sub.Soil.Store, Sub.GW.Store.BedHol, Sub.Soil.Store.Satur;7,000000000000000;Snowmelt, Subsurface stormflow, Organic layer interflow, Return Flow, IE flow from impermeable areas, Reinfiltration, Saturation excess flow;Surf.Snow.Melt, Sub.SSFlow, Sub.SSFlow.Organ, Sub.GW.Ret, Surf.Over.IE.Imp, Surf.Inf.Inf.Reinf, Surf.Over.SE;1,000000000000000;N/A
